Bzy_MHz	CoreTmp
2000	45
2000	45
Bzy_MHz	CoreTmp
2000	45
2000	45
Bzy_MHz	CoreTmp
2000	44
2000	44
Bzy_MHz	CoreTmp
2000	45
2000	45
Bzy_MHz	CoreTmp
2000	44
2000	44
Bzy_MHz	CoreTmp
2000	45
2000	45
Bzy_MHz	CoreTmp
2000	44
2000	44
Bzy_MHz	CoreTmp
2000	45
2000	45
Bzy_MHz	CoreTmp
2000	45
2000	45
Bzy_MHz	CoreTmp
2000	44
2000	44
Bzy_MHz	CoreTmp
2000	44
2000	44
Bzy_MHz	CoreTmp
1999	44
1999	44
Bzy_MHz	CoreTmp
2000	46
2000	46
Bzy_MHz	CoreTmp
2000	44
2000	44
Bzy_MHz	CoreTmp
2000	44
2000	44
Bzy_MHz	CoreTmp
2000	44
2000	44
Bzy_MHz	CoreTmp
2000	44
2000	44
Bzy_MHz	CoreTmp
2000	44
2000	44
Bzy_MHz	CoreTmp
2000	44
2000	44
Bzy_MHz	CoreTmp
2000	44
2000	44
Bzy_MHz	CoreTmp
2000	45
2000	45
Bzy_MHz	CoreTmp
2000	45
2000	45
Bzy_MHz	CoreTmp
2000	45
2000	45
Bzy_MHz	CoreTmp
2000	44
2000	44
Bzy_MHz	CoreTmp
2000	44
2000	44
Bzy_MHz	CoreTmp
2000	43
2000	43
Bzy_MHz	CoreTmp
2000	44
2000	44
Bzy_MHz	CoreTmp
2000	44
2000	44
Bzy_MHz	CoreTmp
2000	44
2000	44
Bzy_MHz	CoreTmp
2000	44
2000	44
Bzy_MHz	CoreTmp
2000	44
2000	44
Bzy_MHz	CoreTmp
2000	44
2000	44
Bzy_MHz	CoreTmp
2000	43
2000	43
Bzy_MHz	CoreTmp
2000	44
2000	44
Bzy_MHz	CoreTmp
2000	44
2000	44
Bzy_MHz	CoreTmp
2000	45
2000	45
Bzy_MHz	CoreTmp
2000	44
2000	44
Bzy_MHz	CoreTmp
2000	44
2000	44
Bzy_MHz	CoreTmp
2000	44
2000	44
Bzy_MHz	CoreTmp
2000	44
2000	44
Bzy_MHz	CoreTmp
1999	45
1999	45
Bzy_MHz	CoreTmp
2000	44
2000	44
Bzy_MHz	CoreTmp
2000	44
2000	44
Bzy_MHz	CoreTmp
2000	44
2000	44
Bzy_MHz	CoreTmp
2000	44
2000	44
Bzy_MHz	CoreTmp
2000	44
2000	44
Bzy_MHz	CoreTmp
2000	44
2000	44
Bzy_MHz	CoreTmp
2000	44
2000	44
Bzy_MHz	CoreTmp
2000	46
2000	46
Bzy_MHz	CoreTmp
2000	45
2000	45
Bzy_MHz	CoreTmp
2000	45
2000	45
Bzy_MHz	CoreTmp
2000	45
2000	45
Bzy_MHz	CoreTmp
2000	44
2000	44
Bzy_MHz	CoreTmp
2000	45
2000	45
Bzy_MHz	CoreTmp
2000	44
2000	44
Bzy_MHz	CoreTmp
2000	44
2000	44
Bzy_MHz	CoreTmp
2000	46
2000	46
Bzy_MHz	CoreTmp
2000	44
2000	44
Bzy_MHz	CoreTmp
2000	44
2000	44
Bzy_MHz	CoreTmp
2000	45
2000	45
Bzy_MHz	CoreTmp
2000	44
2000	44
Bzy_MHz	CoreTmp
2000	45
2000	45
Bzy_MHz	CoreTmp
2000	45
2000	45
Bzy_MHz	CoreTmp
2000	44
2000	44
Bzy_MHz	CoreTmp
2000	44
2000	44
Bzy_MHz	CoreTmp
2000	44
2000	44
Bzy_MHz	CoreTmp
2000	44
2000	44
Bzy_MHz	CoreTmp
2000	44
2000	44
Bzy_MHz	CoreTmp
2000	45
2000	45
Bzy_MHz	CoreTmp
2000	44
2000	44
Bzy_MHz	CoreTmp
1999	44
1999	44
Bzy_MHz	CoreTmp
2000	45
2000	45
Bzy_MHz	CoreTmp
2000	44
2000	44
Bzy_MHz	CoreTmp
2000	44
2000	44
Bzy_MHz	CoreTmp
2000	45
2000	45
Bzy_MHz	CoreTmp
2000	45
2000	45
Bzy_MHz	CoreTmp
2000	45
2000	45
Bzy_MHz	CoreTmp
2000	44
2000	44
Bzy_MHz	CoreTmp
2000	44
2000	44
Bzy_MHz	CoreTmp
2000	44
2000	44
Bzy_MHz	CoreTmp
2000	45
2000	45
Bzy_MHz	CoreTmp
2000	43
2000	43
Bzy_MHz	CoreTmp
2000	44
2000	44
Bzy_MHz	CoreTmp
2000	44
2000	44
Bzy_MHz	CoreTmp
2000	44
2000	44
Bzy_MHz	CoreTmp
2000	45
2000	45
Bzy_MHz	CoreTmp
2000	44
2000	44
Bzy_MHz	CoreTmp
2000	44
2000	44
Bzy_MHz	CoreTmp
2000	45
2000	45
Bzy_MHz	CoreTmp
1999	44
1999	44
Bzy_MHz	CoreTmp
1999	44
1999	44
Bzy_MHz	CoreTmp
2000	45
2000	45
Bzy_MHz	CoreTmp
2000	45
2000	45
Bzy_MHz	CoreTmp
2000	45
2000	45
Bzy_MHz	CoreTmp
2000	44
2000	44
Bzy_MHz	CoreTmp
2000	44
2000	44
Bzy_MHz	CoreTmp
2000	44
2000	44
Bzy_MHz	CoreTmp
2000	44
2000	44
Bzy_MHz	CoreTmp
2000	44
2000	44
